Date,Stock,Open,High,Low,Close,Volume
2017-06-20,AAPL,33.67464065551758,34.10657538102148,33.6583868954916,34.10657538102148,99600400
2017-06-21,AAPL,33.87434387207031,33.92079127391018,33.58174437505112,33.793068005729054,85063200
2017-06-22,AAPL,33.81861114501953,34.06708772522799,33.700175236446206,33.85112219878809,76425200
2017-06-23,AAPL,33.969566345214844,34.17392363602884,33.6978659708955,33.702511421170456,141757600
2017-06-26,AAPL,33.862754821777344,34.4340213375015,33.76057614912651,34.17625370183828,102769600
2017-06-27,AAPL,33.37740707397461,33.94171074360591,33.35186240508691,33.67465219733612,99047600
2017-06-28,AAPL,33.86507034301758,33.93009248001126,33.24503554447308,33.55389246691343,88329600
2017-06-29,AAPL,33.365779876708984,33.7025058690851,33.04066927982692,33.60497269002048,125997600
2017-06-30,AAPL,33.44473648071289,33.66302653078526,33.389001720022215,33.54459060724752,92096400
2017-07-03,AAPL,33.32398223876953,33.741984118396765,33.23109450704785,33.64445093705705,57111200
2017-07-05,AAPL,33.46099853515625,33.623553864846315,33.14285427965996,33.36811078774491,86278400
2017-07-06,AAPL,33.14517974853516,33.32399240727423,33.07087024917093,33.212526386507434,96515200
2017-07-07,AAPL,33.481895446777344,33.614264198357915,33.184650423351705,33.184650423351705,76806800
2017-07-10,AAPL,33.686256408691406,33.89293466698357,33.2937991046057,33.46564534206682,84362400
2017-07-11,AAPL,33.79539489746094,33.869707918712685,33.52834000714723,33.609615887771454,79127200
2017-07-12,AAPL,33.84416961669922,33.94634472494956,33.63052495563669,33.874356186742034,99538000
2017-07-13,AAPL,34.315574645996094,34.48277539662131,33.77449493125614,33.78842773656827,100797600
2017-07-14,AAPL,34.61048889160156,34.67783549636971,34.21338983814756,34.36201230704108,80528400
2017-07-17,AAPL,34.73124694824219,35.04242469951747,34.501348607324154,34.55940431659667,95174000
2017-07-18,AAPL,34.85200500488281,34.863616855821384,34.52456994298791,34.64764776737007,71475200
2017-07-19,AAPL,35.070308685302734,35.16319644205737,34.82182844365087,34.94490631589912,83692000
2017-07-20,AAPL,34.91239547729492,35.23750971496516,34.877563454142056,35.18177493447977,68974800
2017-07-21,AAPL,34.896121978759766,34.93559943048676,34.57333242081428,34.831099876687205,105010400
2017-07-24,AAPL,35.31878662109375,35.4000660686827,34.810217807955894,34.968131252101045,85972800
2017-07-25,AAPL,35.46971893310547,35.72516193878997,35.251428889934004,35.251428889934004,75415600
2017-07-26,AAPL,35.636932373046875,35.74607389010833,35.54404107504466,35.61138770902635,63124000
2017-07-27,AAPL,34.96348190307617,35.760008352946,34.206436467421675,35.70427357708952,129905200
2017-07-28,AAPL,34.71731948852539,34.88684119353029,34.64533096489755,34.80788626719265,68854800
2017-07-31,AAPL,34.53850173950195,34.910059698064146,34.39917016262061,34.81020203503184,79383600
2017-08-01,AAPL,34.84504318237305,34.88452064600083,34.464197808236975,34.62443215930494,141474400
2017-08-02,AAPL,36.49150085449219,37.09760267371583,36.26392343901686,36.98845764372018,279747200
2017-08-03,AAPL,36.12691116333008,36.50775650284509,35.9991878847099,36.47059999571203,108389200
2017-08-04,AAPL,36.317344665527344,36.55188855425556,36.1547893197038,36.2430351689112,82239600
2017-08-07,AAPL,36.87932586669922,36.90487053275964,36.38236889888449,36.47293570701855,87481200
2017-08-08,AAPL,37.17423629760742,37.58062630745681,36.75391348294212,36.83054745286933,144823600
2017-08-09,AAPL,37.40182495117188,37.45059332612342,36.94899094136792,36.98382296387563,104526000
2017-08-10,AAPL,36.21050262451172,37.301571894907305,36.04963902653811,37.27825698953095,163217200
2017-08-11,AAPL,36.71405792236328,36.96817749298978,36.385340641986126,36.50890176981059,105028400
2017-08-14,AAPL,37.26659393310547,37.35052259153138,37.0101442664279,37.14303279116652,88490800
2017-08-15,AAPL,37.67458724975586,37.81446600331374,37.33420885712396,37.45543995609141,117862000
2017-08-16,AAPL,37.523048400878906,37.88673814928685,37.33653983423624,37.75385315230165,110686400
2017-08-17,AAPL,36.80266571044922,37.46710142244014,36.79800201762448,37.422805233993365,111762400
2017-08-18,AAPL,36.71874237060547,37.18501211499411,36.53689745488237,36.80267106688966,109712400
2017-08-21,AAPL,36.651126861572266,36.80965683269783,36.16154231336909,36.718734394586384,105474000
2017-08-22,AAPL,37.25028610229492,37.301576053957554,36.83997004634937,36.88892637280111,86418400
2017-08-23,AAPL,37.29690933227539,37.41114668031221,37.040463152141896,37.084759339285874,77596400
2017-08-24,AAPL,37.131385803222656,37.47409429190808,36.96352843907652,37.40181950558678,79275600
2017-08-25,AAPL,37.26892852783203,37.43212217310998,37.131379852337375,37.219968655571314,101920400
2017-08-28,AAPL,37.64427947998047,37.7678406493684,37.28524986687383,37.334209744062925,103864000
2017-08-29,AAPL,37.97999572753906,38.02895204935727,37.30157252350261,37.32488742927188,118067600
2017-08-30,AAPL,38.08256912231445,38.2084603428615,37.91004809818634,38.18747906566275,109078400
2017-08-31,AAPL,38.2341194152832,38.35535054607424,38.11288828449217,38.15019071817493,107140400
2017-09-01,AAPL,38.24576950073242,38.45325935674631,38.14785329919999,38.42062062290216,66364400
2017-09-05,AAPL,37.786502838134766,38.2924051150552,37.43213681452631,38.17583767178258,117874000
2017-09-06,AAPL,37.74686813354492,37.99865422321659,37.42281080243483,37.93337674337829,86606800
2017-09-07,AAPL,37.59532928466797,37.82380402724919,37.385509316634376,37.7888316610063,87714000
2017-09-08,AAPL,36.9821891784668,37.56968654695089,36.958874266247335,37.502078993284286,114446000
2017-09-11,AAPL,37.65127182006836,37.7794966770566,37.27592463362364,37.41813701003698,126323200
2017-09-12,AAPL,37.50205993652344,38.22477915980157,37.01480911199718,37.91004579155205,286856000
2017-09-13,AAPL,37.21997833251953,37.29225312604864,36.81432595984093,37.27126828542117,179629600
2017-09-14,AAPL,36.900577545166016,37.16168739474096,36.85628136196564,37.066104825964,95042800
2017-09-15,AAPL,37.27361297607422,37.52772919075443,36.83531817838238,36.94489187780534,196458400
2017-09-18,AAPL,36.99150848388672,37.41814571234946,36.83530855172097,37.32722325758565,113077600
2017-09-19,AAPL,37.005489349365234,37.24795155668751,36.93788181613128,37.1873342261794,83242400
2017-09-20,AAPL,36.38535690307617,36.89591922455512,35.86313357054111,36.81199053820761,211805600
2017-09-21,AAPL,35.76055145263672,36.322407247035535,35.611345303642345,36.322407247035535,150046800
2017-09-22,AAPL,35.41084289550781,35.49943525352264,35.10077319981049,35.3292442965621,186581600
2017-09-25,AAPL,35.09846496582031,35.39687739624716,34.774407550402564,34.96790997217816,177549200
2017-09-26,AAPL,35.70226287841797,35.88410773654969,35.36421813226822,35.38519941035541,146640000
2017-09-27,AAPL,35.956390380859375,36.070627749004665,35.79552674969661,35.85614409323959,102016800
2017-09-28,AAPL,35.73490905761719,35.968043904578344,35.599690419497065,35.87712145655771,88022000
2017-09-29,AAPL,35.93073272705078,35.933066351659704,35.43648811018328,35.71858277155957,105199200
2017-10-02,AAPL,35.85847091674805,36.00767707931691,35.60435478254342,35.9633808883838,74795200
2017-10-03,AAPL,36.014671325683594,36.15688372921722,35.88178630844872,35.905097659484454,64921200
2017-10-04,AAPL,35.78152847290039,35.87012083615752,35.54373353577037,35.81650082766994,80655200
2017-10-05,AAPL,36.22682189941406,36.23847935264511,35.9144220740115,35.9447271835859,85135200
2017-10-06,AAPL,36.20583724975586,36.25013343349978,36.03331620710981,36.12890233441458,69630400
2017-10-09,AAPL,36.33173370361328,36.5392235751542,36.25013864157454,36.324739942791545,65051600
2017-10-10,AAPL,36.3457145690918,36.83529908108613,36.1592095715271,36.38301699154666,62468000
2017-10-11,AAPL,36.49725341796875,36.59749967379712,36.31074486769104,36.36203480795128,67622400
2017-10-12,AAPL,36.36904144287109,36.688435091547525,36.30609402892953,36.4506400741789,64500400
2017-10-13,AAPL,36.599830627441406,36.667438148838805,36.46461202729217,36.53921330754604,65576800
2017-10-16,AAPL,37.27361297607422,37.30158802874165,36.75371953162685,36.81200326292176,96486000
2017-10-17,AAPL,37.41113662719727,37.50438911175879,37.12204823328972,37.25027306757751,75989200
2017-10-18,AAPL,37.2456169128418,37.46709783386233,37.208318045882265,37.399486745122914,65496800
2017-10-19,AAPL,36.3643684387207,36.62081816515201,36.1405610023398,36.54388324722262,170336800
2017-10-20,AAPL,36.42733001708984,36.77703238525391,36.35972245781496,36.51125872774348,95896400
2017-10-23,AAPL,36.40865707397461,36.7630229250079,36.25245720294092,36.57651439512963,87937200
2017-10-24,AAPL,36.62549591064453,36.70009723227727,36.41567235650482,36.43665364471187,71028800
2017-10-25,AAPL,36.4646110534668,36.73038455497839,36.1988375519552,36.5811784411009,84828400
2017-10-26,AAPL,36.69776153564453,36.79567775628352,36.55088542600812,36.655795408310176,68002000
2017-10-27,AAPL,38.01264190673828,38.14086679887426,36.99850378217428,37.13605250403111,177816800
2017-10-30,AAPL,38.86824035644531,39.18297380971977,38.16883584459568,38.20846834005119,178803200
2017-10-31,AAPL,39.40911865234375,39.55133107180744,38.919537537485446,39.14334503074754,144187200
2017-11-01,AAPL,38.90786743164063,39.61892929776736,38.60945516607839,39.60260815390069,134551200
2017-11-02,AAPL,39.19229888916016,39.28322133630903,38.532526851703295,38.84026655427204,165573600
2017-11-03,AAPL,40.21575546264648,40.62607145512483,39.894028280591726,40.5654576840608,237594400
2017-11-06,AAPL,40.62374496459961,40.79626602300248,40.03391411713388,40.18545033681438,140105200
2017-11-07,AAPL,40.754302978515625,40.85688288274763,40.47221179923316,40.54448303429965,97446000
2017-11-08,AAPL,41.087684631347656,41.087684631347656,40.64239624240402,40.71933116489338,97638000
2017-11-09,AAPL,41.00374984741211,41.05503978810688,40.36495921343929,40.82423505498039,117930400
2017-11-10,AAPL,40.8680534362793,41.03417579631033,40.77446568734088,40.97100210219782,100582000
2017-11-13,AAPL,40.70427322387695,40.82827859819119,40.57090693255195,40.59430565493508,67928400
2017-11-14,AAPL,40.08892059326172,40.58962251595852,40.05148406797848,40.48667385650138,99130000
2017-11-15,AAPL,39.56014251708984,39.850270228825735,39.3963621839097,39.76837827716392,116632400
2017-11-16,AAPL,40.03275680541992,40.21291333275822,39.84557780792042,40.051471492041685,94550000
2017-11-17,AAPL,39.81049346923828,40.10062119394135,39.69116855761888,40.01872923861939,87598000
2017-11-20,AAPL,39.77070617675781,39.906410865454426,39.672438002903554,39.84323719292578,65049600
2017-11-21,AAPL,40.51007461547852,40.64109889041839,39.957898335272105,39.957898335272105,100525200
2017-11-22,AAPL,40.93590545654297,40.94526280289188,40.48901630283123,40.56154734000195,102355600
2017-11-24,AAPL,40.9382438659668,41.06224923331061,40.86337081466449,40.96866148932631,56106800
2017-11-27,AAPL,40.73235321044922,40.963987734408754,40.55687348415556,40.956968830968535,82867200
2017-11-28,AAPL,40.49370193481445,40.91485040705226,40.21059308211375,40.78148767621537,105715200
2017-11-29,AAPL,39.65372848510742,40.45859588089686,39.1109131808278,40.390745306665664,166665600
2017-11-30,AAPL,40.208251953125,40.27610253618823,39.41040335529264,39.87600723010316,166108800
2017-12-01,AAPL,40.02107238769531,40.16613446908838,39.42444067239296,39.76370072379429,159037200
2017-12-04,AAPL,39.72860336303711,40.3884051547969,39.68882839422034,40.35564908811583,130169600
2017-12-05,AAPL,39.69115829467773,40.13102844126435,39.40103064499296,39.55545359902563,109400800
2017-12-06,AAPL,39.54375457763672,39.82218287193415,38.94712659859109,39.19045681932288,114240000
2017-12-07,AAPL,39.61629104614258,39.87833953783558,39.52036130538249,39.54843690945161,102693200
2017-12-08,AAPL,39.62799072265625,40.00936770934912,39.49930847795134,39.8900428102044,93420800
2017-12-11,AAPL,40.40010833740234,40.45158267136319,39.49229216043162,39.58822192555354,141095200
2017-12-12,AAPL,40.17315673828125,40.33459865278965,40.117005512465504,40.27844385682984,77636800
2017-12-13,AAPL,40.306522369384766,40.60366545476763,40.24334867124888,40.36033514994437,95273600
2017-12-14,AAPL,40.29482269287109,40.50773893926903,40.16145639453041,40.336936111203535,81906000
2017-12-15,AAPL,40.70427322387695,40.75106709849942,40.35097536481199,40.62472328000438,160677200
2017-12-18,AAPL,41.27750015258789,41.45999873588689,40.91250298598988,40.91718344380719,117684400
2017-12-19,AAPL,40.8376350402832,41.03651346570218,40.732347932179394,40.95228306519039,109745600
2017-12-20,AAPL,40.79317855834961,41.0435277172431,40.53580692757751,40.91484190185705,93902400
2017-12-21,AAPL,40.94758605957031,41.18390091641879,40.73467348527323,40.7510497278458,83799600
2017-12-22,AAPL,40.94758605957031,41.04351578224856,40.8282611946252,40.87037459279091,65397600
2017-12-26,AAPL,39.90877151489258,40.11934576146174,39.70053214264536,39.96258429876794,132742000
2017-12-27,AAPL,39.91578674316406,39.957900160542586,39.70755096023451,39.79880026803186,85992800
2017-12-28,AAPL,40.02809143066406,40.20825159602638,39.88770623710885,40.00937316684711,65920800
2017-12-29,AAPL,39.5952262878418,39.91342952177186,39.5928878444819,39.89705327796752,103999600
2018-01-02,AAPL,40.304176330566406,40.313537247208,39.60225752847971,39.81283531119191,102223600
2018-01-03,AAPL,40.297149658203125,40.83996847415472,40.23397954869898,40.36734223890624,118071600
2018-01-04,AAPL,40.48433303833008,40.587281691749936,40.262059483979016,40.36968502517736,89738400
2018-01-05,AAPL,40.94525909423828,41.03182792816311,40.48901263550257,40.58026192724971,94640000
2018-01-08,AAPL,40.79317855834961,41.08798314166222,40.694906793768766,40.79317855834961,82271200
2018-01-09,AAPL,40.78850173950195,40.959300980538,40.57324707008062,40.83997607024875,86336000
2018-01-10,AAPL,40.77912902832031,40.781471041859184,40.47730560364145,40.51474211883742,95839600
2018-01-11,AAPL,41.01077651977539,41.05991240789748,40.82593946856962,40.84933462041617,74670800
2018-01-12,AAPL,41.43427276611328,41.49744646821115,41.09735111511696,41.22135650469974,101672400
2018-01-16,AAPL,41.22369766235352,41.97241044336764,41.21199829996464,41.62378943698637,118263600
2018-01-17,AAPL,41.904544830322266,41.93963933476282,40.9616343961619,41.21432196841968,137547200
2018-01-18,AAPL,41.94198989868164,42.13852989077325,41.7056785034929,41.96772706608984,124773600
2018-01-19,AAPL,41.75480651855469,42.01685503172588,41.509134252385074,41.78990102651753,129700400
2018-01-22,AAPL,41.4131965637207,41.595695110424,41.31960884700095,41.48338913633179,108434400
2018-01-23,AAPL,41.42256546020508,41.98410262756551,41.37109470075366,41.48340070616833,130756400
2018-01-24,AAPL,40.76277542114258,41.48341267321643,40.52412196691456,41.47171330945283,204420400
2018-01-25,AAPL,40.035099029541016,40.93355401821586,39.89939433279178,40.83060538136176,166116000
2018-01-26,AAPL,40.128692626953125,40.243340638442135,39.78943262048329,40.243340638442135,156572000
2018-01-29,AAPL,39.29809188842773,39.81283158103543,39.08985613945785,39.81283158103543,202561600
2018-01-30,AAPL,39.06645584106445,39.16004357406714,38.535336352409104,38.7295342900257,184192800
2018-01-31,AAPL,39.1740837097168,39.41039864035675,38.95649061096402,39.04305944765361,129915600
2018-02-01,AAPL,39.25597381591797,39.452510199787405,39.0173204525661,39.11325020069639,188923200
2018-02-02,AAPL,37.55265808105469,39.026688364620185,37.45907033009402,38.839509292555,346375200
2018-02-05,AAPL,36.61442184448242,38.34348150059493,36.499773833727474,37.22509128027552,290954000
2018-02-06,AAPL,38.14461135864258,38.30605327216174,36.03183581681367,36.226033801905984,272975200
2018-02-07,AAPL,37.32803726196289,38.23117285603293,37.218073276522176,38.15864182365693,206434400
2018-02-08,AAPL,36.30089569091797,37.66963864747033,36.272820084061365,37.503516309901045,217562000
2018-02-09,AAPL,36.74491500854492,37.0926057952475,35.295416555680326,36.8999676132487,282690400
2018-02-12,AAPL,38.22495269775391,38.502164684443535,37.00333010270935,37.235908995126586,243278000
2018-02-13,AAPL,38.60787963867188,38.70420051241455,37.975925806374015,38.0464045819101,130196800
2018-02-14,AAPL,39.31970977783203,39.359646916272006,38.26489040714786,38.30247598263867,162579600
2018-02-15,AAPL,40.63999557495117,40.66348610826631,39.7026361874886,39.8882268148844,204588800
2018-02-16,AAPL,40.50843811035156,41.06991676593039,40.35338910191299,40.49199509364272,160704400
2018-02-20,AAPL,40.3721809387207,40.93835192750996,40.271160528345504,40.41916559216763,135722000
2018-02-21,AAPL,40.188941955566406,40.905466051719024,40.17484333201391,40.60241196228296,149886400
2018-02-22,AAPL,40.52488327026367,40.86552649965354,40.33929262849657,40.36043518552712,123967600
2018-02-23,AAPL,41.22967147827149,41.26490907984297,40.76921317110367,40.799754815599,135249600
2018-02-26,AAPL,42.04486083984375,42.1435296918628,41.39646399027595,41.42935360761563,152648800
2018-02-27,AAPL,41.90860366821289,42.39959996000254,41.85457149250912,42.07540332108041,155712400
2018-02-28,AAPL,41.84518051147461,42.43249779278185,41.82873749164211,42.11299704836271,151128400
2018-03-01,AAPL,41.11220169067383,42.23515182722027,40.5624736826807,41.94384122189168,195208000
2018-03-02,AAPL,41.39646530151367,41.41760785946614,40.5131379769265,40.595363815229945,153816000
2018-03-05,AAPL,41.53976821899414,41.75590049541586,40.9994357355902,41.16153583908132,113605600
2018-03-06,AAPL,41.50453186035156,41.87571676450101,41.37767292119403,41.79584248485739,95154000
2018-03-07,AAPL,41.119239807128906,41.31188151451228,40.94069671967741,41.098097254279125,126814000
2018-03-08,AAPL,41.56796646118164,41.61025158273074,41.12865430315472,41.2249716082499,95096400
2018-03-09,AAPL,42.28214263916016,42.286842180896265,41.67368282588527,41.80759288011412,128740800
2018-03-12,AAPL,42.69090270996094,42.84830325175137,42.33616449649583,42.35495548786584,128828400
2018-03-13,AAPL,42.27978897094727,43.10908053311904,42.10829336000823,42.89529622164599,126774000
2018-03-14,AAPL,41.920352935791016,42.40900127513149,41.77234785465769,42.362016616189074,117473600
2018-03-15,AAPL,41.96967697143555,42.34321335751653,41.83342256383751,41.93443938062553,90975200
2018-03-16,AAPL,41.82168197631836,42.080099379873786,41.727709078453145,41.96968346531936,157618800
2018-03-19,AAPL,41.18267822265625,41.69246906566634,40.79739832548874,41.65723147144648,133787200
2018-03-20,AAPL,41.168582916259766,41.53506823255151,41.09810414358075,41.168582916259766,78597600
2018-03-21,AAPL,40.23592376708984,41.133342496005184,40.2335722043143,41.12159543622554,148219600
2018-03-22,AAPL,39.66740036010742,40.56716704796147,39.60866864715772,39.937564805796335,165963200
2018-03-23,AAPL,38.748836517333984,39.91877126601318,38.748836517333984,39.55933346018585,164115200
2018-03-26,AAPL,40.58831405639648,40.6658403493108,39.10122662256602,39.48415854628537,150164800
2018-03-27,AAPL,39.547584533691406,41.14743578699751,39.21398884136804,40.8020930353932,163690400
2018-03-28,AAPL,39.110618591308594,39.942261596856255,38.807564550618565,39.291513258456376,166674000
2018-03-29,AAPL,39.4160270690918,40.34868696132009,39.2092902915603,39.42307458789862,153594000
2018-04-02,AAPL,39.15761184692383,39.68854890632688,38.63842543352329,39.14821634870157,150347200
2018-04-03,AAPL,39.559329986572266,39.643903791381845,38.73473807820319,39.38313485861057,121112000
2018-04-04,AAPL,40.31579208374024,40.409761378700175,38.70889348091307,38.73473557473187,138422000
2018-04-05,AAPL,40.59536743164063,40.93131116470009,40.426219783553385,40.54368322890842,107732800
2018-04-06,AAPL,39.55698776245117,40.52018578459094,39.51469906154576,40.16544749918795,140021200
2018-04-09,AAPL,39.94930648803711,40.66348244410769,39.90232184094147,39.90936935877088,116070800
2018-04-10,AAPL,40.70107650756836,40.87727164396476,40.29700204132335,40.64234479543622,113634400
2018-04-11,AAPL,40.51078796386719,40.858478709963855,40.336940798469165,40.46145174642336,89726400
2018-04-12,AAPL,40.9101676940918,41.11220495899255,40.65174668618393,40.73867207140737,91557200
2018-04-13,AAPL,41.04877853393555,41.30954755093881,40.84204528794482,41.060525596533935,100497200
2018-04-16,AAPL,41.30484390258789,41.391765697170506,41.07226501136739,41.11924966831207,86313600
2018-04-17,AAPL,41.87336349487305,42.03781157474124,41.44344692448237,41.462241502852926,106421600
2018-04-18,AAPL,41.779388427734375,42.00961931226193,41.55386066842869,41.77234090929976,83018000
2018-04-19,AAPL,40.59536743164063,41.20382721825175,40.56247781032921,40.82089523929037,139235200
2018-04-20,AAPL,38.93208694458008,40.224184920792496,38.86395613476592,40.07853138694167,261964400
2018-04-23,AAPL,38.81930541992188,39.21398072019038,38.54913745120856,39.19283816868281,146062000
2018-04-24,AAPL,38.278995513916016,39.07539768332923,37.87492089734111,38.92034504528758,134768000
2018-04-25,AAPL,38.445777893066406,38.861599424791336,38.15447089081557,38.20380352230031,113528400
2018-04-26,AAPL,38.57969665527344,38.93443499160171,38.38000735199124,38.5562025308755,111852000
2018-04-27,AAPL,38.133338928222656,38.60554074139744,37.73631186452283,38.52801442854183,142623200
2018-04-30,AAPL,38.82402038574219,39.2938742121519,38.020570772745614,38.088701585007136,169709600
2018-05-01,AAPL,39.72613525390625,39.74962579014744,38.82636490930883,39.0941813984154,214277600
2018-05-02,AAPL,41.48103332519531,41.75824527216936,40.83028498306096,41.166228639278565,266157600
2018-05-03,AAPL,41.55620956420898,41.69951508337644,40.980639509575454,41.31893474070514,136272800
2018-05-04,AAPL,43.18659973144531,43.28526857020674,41.85691300893374,41.87570758555957,224805200
2018-05-07,AAPL,43.499061584472656,44.08872675767489,43.40274070417876,43.5037575410482,169805600
2018-05-08,AAPL,43.708133697509766,43.74807082502772,43.14900674286115,43.45911185257509,113611200
2018-05-09,AAPL,44.01590347290039,44.02529897149268,43.513160057763855,43.82561326028189,92844800
2018-05-10,AAPL,44.6454963684082,44.72302265798103,44.08402134819816,44.10516748877199,111957200
2018-05-11,AAPL,44.47569274902344,44.82236714269352,44.20684358643458,44.68794436066,104848800
2018-05-14,AAPL,44.3719367980957,44.69738719101418,44.30354687419681,44.57475313594708,83115200
2018-05-15,AAPL,43.96865081787109,44.1172265759874,43.6526358516277,44.04883307524242,94780800
2018-05-16,AAPL,44.379005432128906,44.445041913162775,43.864891761356354,43.88140178124538,76732400
2018-05-17,AAPL,44.09836959838867,44.55116807100797,43.94979380634148,44.33655939327812,69176000
2018-05-18,AAPL,43.93799591064453,44.29174501015402,43.89554774599392,44.14552986721712,73190800
2018-05-21,AAPL,44.24931335449219,44.6360790369802,44.07951343549519,44.33657034673225,73603200
2018-05-22,AAPL,44.13846206665039,44.5440947186547,44.0488444625845,44.426178333735365,60962800
2018-05-23,AAPL,44.42146301269531,44.45447945827249,43.80829633937904,43.94744041579675,80233600
2018-05-24,AAPL,44.3719367980957,44.53466199455494,43.91442422063814,44.518155570933565,92936000
2018-05-25,AAPL,44.47333526611328,44.725674408100176,44.254008962832486,44.39079237378272,69844000
2018-05-29,AAPL,44.3129768371582,44.51343613465707,44.07006936758996,44.24222988370924,90056400
2018-05-30,AAPL,44.21863555908203,44.33655192057292,44.04883571065341,44.27051904601976,74762000
2018-05-31,AAPL,44.0700798034668,44.39081259630158,43.89792284510298,44.15262273340032,109931200
2018-06-01,AAPL,44.86483383178711,44.86954789692039,44.27760885562374,44.334210023930105,93770000
2018-06-04,AAPL,45.23979949951172,45.61477273020834,45.12660078050418,45.19499069863809,105064800
2018-06-05,AAPL,45.588829040527344,45.73740482688072,45.36478864422395,45.53223148269539,86264000
2018-06-06,AAPL,45.7468376159668,45.7704223312926,45.26102270784276,45.66429830937113,83734400
2018-06-07,AAPL,45.62420654296875,45.798720479292754,45.36007140934705,45.78457108970132,85388800
2018-06-08,AAPL,45.20914840698242,45.27989896882582,44.753992816513936,45.08415730708573,106627200
2018-06-11,AAPL,45.09830474853516,45.2728223137285,44.85775788660733,45.12660713116183,73234000
2018-06-12,AAPL,45.34593963623047,45.42376490774,45.07944736698786,45.13604854586488,67644400
2018-06-13,AAPL,44.97330093383789,45.4874181569556,44.91198571944777,45.37893351770335,86553600
2018-06-14,AAPL,44.99688720703125,45.178479423187866,44.860103786934765,45.17376176083364,86440400
2018-06-15,AAPL,44.53466033935547,44.84596132945059,44.39787689811876,44.81530191719264,246876800
2018-06-18,AAPL,44.51108169555664,44.62428042619239,44.14789718692126,44.30826535396777,73939600
2018-06-19,AAPL,43.79178237915039,43.942715189887565,43.26351574230927,43.66207365151953,134314000
2018-06-20,AAPL,43.98281097412109,44.147893191048695,43.80121873623951,43.94743749853748,82514800
2018-06-21,AAPL,43.73754501342773,44.4191015421544,43.614910971313066,44.15968406816612,102847600
2018-06-22,AAPL,43.61019515991211,43.90026845785163,43.55831166291188,43.89319376267183,108801600
2018-06-25,AAPL,42.961647033691406,43.6101870267208,42.62204733430526,43.25172027753299,126652400
2018-06-26,AAPL,43.49464416503906,43.98989451392018,43.04892029045532,43.15504793558925,98276800
2018-06-27,AAPL,43.43095779418945,44.1667547835361,43.40029838679268,43.6832969520397,101141200
2018-06-28,AAPL,43.74697494506836,43.91441778022943,43.34605999142176,43.4168105358352,69460800
2018-06-29,AAPL,43.65500259399414,44.14553516938612,43.13617123876956,43.93328352507445,90950800
2018-07-02,AAPL,44.1431770324707,44.17147941242454,43.25644709523927,43.35078236421446,70925200
2018-07-03,AAPL,43.37436294555664,44.32476872776422,43.28474534077039,44.28703462064132,55819200
2018-07-05,AAPL,43.7234001159668,43.96159354939329,43.45926852886405,43.69038366757895,66416800
2018-07-06,AAPL,44.329471588134766,44.4379526117356,43.67621402098237,43.72809750132062,69940800
2018-07-09,AAPL,44.945011138916016,44.96859225753732,44.64314547179164,44.69031130755683,79026400
2018-07-10,AAPL,44.89076614379883,45.110088877632826,44.85067140893668,44.97566607914282,63756400
2018-07-11,AAPL,44.30826568603516,44.7563465471134,44.24458982522162,44.45448086414058,75326000
2018-07-12,AAPL,45.0511360168457,45.14075362545193,44.64550334429064,44.69738684416554,72164400
2018-07-13,AAPL,45.12187576293945,45.242149157373184,45.02046581983031,45.062917581615146,50055600
2018-07-16,AAPL,45.02283477783203,45.43318149269543,44.90727542559399,45.16669291081308,60172400
2018-07-17,AAPL,45.150184631347656,45.24923396629142,44.61956088081296,44.74926962842597,62138000
2018-07-18,AAPL,44.90254974365234,45.23271772028795,44.79170807417376,45.22800005816581,65573600
2018-07-19,AAPL,45.251590728759766,45.40959824469999,44.735116413293575,44.735116413293575,81147200
2018-07-20,AAPL,45.14781951904297,45.38129162443984,44.84831093697936,45.228001785572765,82704800
2018-07-23,AAPL,45.18791961669922,45.27046253001605,44.70446169267782,44.968593257655385,63957600
2018-07-24,AAPL,45.515716552734375,45.67136701702628,45.29167618059886,45.38600783249112,74791600
2018-07-25,AAPL,45.94493865966797,45.9520133543751,45.38129492550352,45.52987071139773,66839600
2018-07-26,AAPL,45.80109024047852,46.21379764560685,45.65958911931103,45.89542192224151,76304000
2018-07-27,AAPL,45.039337158203125,46.03219460959127,44.83180678717591,45.98502877974518,96096000
2018-07-30,AAPL,44.78699493408203,45.32705030624448,44.58889630312897,45.25629976704069,84118000
2018-07-31,AAPL,44.87662124633789,45.31291335911361,44.65258080944883,44.878981877356686,157492000
2018-08-01,AAPL,47.52029800415039,47.58161322223618,46.532158229193854,46.96137555136066,271742800
2018-08-02,AAPL,48.90935516357422,49.1428308876764,47.24909414330328,47.30333466964215,249616000
2018-08-03,AAPL,49.05086517333984,49.22773977263983,48.45892254462788,48.82446410288577,133789600
2018-08-06,AAPL,49.30555725097656,49.34800542082201,48.8338917272411,49.05321446848736,101701600
2018-08-07,AAPL,48.84332275390625,49.40696290274609,48.760779849027344,49.36451473350938,102349600
2018-08-08,AAPL,48.87633514404297,49.00840090208241,48.23251277433969,48.59333657702674,90102000
2018-08-09,AAPL,49.2607421875,49.472990206787024,48.86454132670314,49.41403202381597,93970400
2018-08-10,AAPL,49.114013671875,49.48557133409341,48.910486075946345,49.07378193457011,98444800
2018-08-13,AAPL,49.43113327026367,49.92338610751572,49.15424172639855,49.5352641642592,103563600
2018-08-14,AAPL,49.63941192626953,49.83110585938184,49.28678739016667,49.73644334784153,82992000
